DPI peak;promoter name;max expression (TPM);median expression (TPM);5th;25th;75th;95th;kurtosis;skew;TATA;CpG;Gene Symbol
"chr4:4249924..4249964,-";p1@TMEM128;"44,8";"17,1";"7,1";"12,2";"22,1";"31,4";"0,561694563";"0,695105289";TATA-less;CpG;TMEM128
"chrX:70288234..70288291,-";p2@SNX12;"44,8";"10,8";"4,44";"7,4";"14,9";"23,46";"2,660246451";"1,280489769";TATA-less;CpG;SNX12
"chr14:75518129..75518188,-";p1@MLH3;"44,8";"7,2";"1,14";"4,4";"11,1";"18,4";"3,785907264";"1,338819557";TATA-less;CpG;MLH3
"chr8:144363801..144363865,-";"p1@ENST00000517411,p1@ENST00000518073,p1@ENST00000524335";"44,8";"6,6";"1,64";"4,2";"10,1";"19,22";"5,983543823";"1,9808794";TATA-less;CpG-less;ENST00000524335
"chr12:51157744..51157796,+";p2@ATF1;"44,8";"5,4";"1,5";"3,6";"8,4";"13,62";"10,58869671";"2,179377831";TATA-less;CpG;ATF1
"chr17:33288552..33288598,+";p1@ZNF830;"44,8";"6,2";"1,7";4;"8,9";15;"10,46758037";"2,325384467";TATA-less;CpG;ZNF830
"chr2:54013972..54014032,-";"p2@ASB3,p2@GPR75-ASB3";"44,8";"4,5";"0,8";"2,4";8;"19,42";"6,99755196";"2,346176018";TATA-less;CpG;GPR75-ASB3
"chr1:206785789..206785833,-";p1@EIF2D;"44,9";"16,5";"7,14";"11,7";"21,8";"29,06";"0,227263009";"0,499552826";TATA-less;CpG;EIF2D
"chr3:112280877..112280901,+";p2@SLC35A5;"44,9";"9,2";"2,74";"6,1";"12,6";"20,46";"3,640332279";"1,33346204";TATA-less;CpG;SLC35A5
"chr12:49454331..49454368,-";"p@chr12:49454331..49454368,-";"44,9";"9,2";"3,5";"6,4";"13,3";"22,7";"3,989316211";"1,560923349";TATA-less;CpG;"chr12:49454331..49454368,-"
"chr1:27226928..27226967,-";p1@GPATCH3;"44,9";9;"4,04";"6,7";"11,6";"19,06";"5,406029273";"1,666507311";TATA-less;CpG;GPATCH3
"chr17:27895700..27895763,+";p1@TP53I13;"44,9";"6,9";"1,24";"3,9";"10,9";"21,68";"4,853273135";"1,823990265";TATA-less;CpG;TP53I13
"chr2:174828892..174828972,-";p2@SP3;"44,9";"5,8";"1,6";"3,8";"8,3";"14,56";"9,434361663";"1,976936562";TATA-less;CpG;SP3
"chr6:71377473..71377520,+";p2@SMAP1;"44,9";"5,8";"1,8";"3,9";"8,6";"14,5";"11,69914506";"2,480442989";TATA-less;CpG;SMAP1
"chr17:77813257..77813290,-";p2@CBX4;"44,9";"4,8";"1,34";"3,2";"7,1";"14,26";"20,09530016";"3,541737264";TATA-less;CpG;CBX4
"chr1:52831796..52831882,-";p1@CC2D1B;45;12;6;"9,3";"15,7";"23,2";"3,083219527";"1,275485259";TATA-less;CpG;CC2D1B
"chr11:66445263..66445365,-";p1@RBM4B;45;11;4;8;"14,3";"21,3";"3,923493998";"1,352306951";TATA-less;CpG;RBM4B
"chr1:11322586..11322629,-";p1@MTOR;45;"8,6";"3,5";"6,6";"11,6";"17,56";"5,588602381";"1,378049762";TATA-less;CpG;MTOR
"chr7:129251531..129251601,+";p1@NRF1;45;"9,3";"3,4";"6,2";"14,2";"25,46";"2,94977488";"1,545031685";TATA-less;CpG;NRF1
"chr19:59010565..59010643,-";p1@SLC27A5;45;"4,6";"0,2";"2,4";"7,9";"17,32";"7,319950354";"2,181864514";TATA-less;CpG;SLC27A5
"chr11:73588029..73588072,+";p1@PAAF1;45;"7,3";2;"5,1";"9,7";"20,22";"9,138576903";"2,396969843";TATA-less;CpG;PAAF1
"chr17:35766967..35767022,+";p1@TADA2A;"45,1";"9,2";"3,5";"6,7";"12,8";"19,48";"3,398910882";"1,225135636";TATA-less;CpG;TADA2A
"chr20:39765581..39765646,+";p2@PLCG1;"45,1";"5,7";"0,4";"3,3";10;"20,36";"5,290672576";"1,939437777";TATA-less;CpG;PLCG1
"chr2:171850175..171850179,-";"p@chr2:171850175..171850179,-";"45,1";"5,2";"0,8";"2,9";"7,7";"14,2";"10,92490805";"2,218248775";TATA-less;CpG-less;"chr2:171850175..171850179,-"
"chr15:40763150..40763253,+";p1@CHST14;"45,2";"6,7";"1,1";"3,4";"10,7";"20,82";"3,71058734";"1,603541444";TATA-less;CpG;CHST14
"chr2:39664539..39664599,+";p1@LOC728730;"45,2";"6,4";"1,2";"3,6";"10,5";"21,5";"6,202177367";"2,116905351";TATA-less;CpG;LOC728730
"chr19:44669221..44669274,+";"p1@ZNF226,p1@ZNF234";"45,3";"8,8";"2,5";"5,7";"12,6";"22,76";"4,861758988";"1,750085264";TATA-less;CpG-less;ZNF234
"chr3:99536663..99536692,+";p3@C3orf26;"45,3";"5,3";"0,6";"2,8";"9,7";"17,52";"5,052881948";"1,775941634";TATA-less;CpG;C3orf26
"chr9:104161123..104161205,+";p1@ZNF189;"45,3";"5,6";"1,6";"3,4";"9,1";"18,58";"6,924380582";"2,132794785";TATA-less;CpG;ZNF189
"chr6:160210966..160210991,+";p2@MRPL18;"45,3";"7,3";"2,2";5;"10,7";"20,86";"6,482419212";"2,154858366";TATA-less;CpG;MRPL18
"chr10:102792137..102792186,+";p1@SFXN3;"45,4";"9,6";"0,2";"3,6";"16,8";"28,34";"0,351849486";"0,85834101";TATA-less;CpG;SFXN3
"chr21:30391636..30391676,-";p1@RWDD2B;"45,4";10;"1,24";"6,2";"14,9";"22,86";"1,403136699";"0,864097742";TATA-less;CpG;RWDD2B
"chr10:21823128..21823216,+";p1@MLLT10;"45,4";"7,4";"2,7";5;"11,8";20;"3,61357279";"1,553645837";TATA-less;CpG;MLLT10
"chr1:35497283..35497366,-";p1@ZMYM6;"45,4";"7,4";2;"4,6";12;"25,56";"3,549938626";"1,737653878";TATA-less;CpG;ZMYM6
"chr11:74660103..74660156,-";p1@XRRA1;"45,4";"7,7";"2,1";"4,8";"12,7";"23,86";"4,586810091";"1,865040711";TATA-less;CpG;XRRA1
"chr22:43010928..43010947,-";p2@POLDIP3;"45,4";"10,1";"4,94";"7,8";"12,7";"21,46";"6,434306211";"1,932312901";TATA-less;CpG;POLDIP3
"chr7:45808547..45808601,-";p1@SEPT7P2;"45,4";"6,6";"1,9";4;10;"19,2";"5,432356152";"1,936776119";TATA-less;CpG;SEPT7P2
"chr6:35310312..35310359,+";p1@PPARD;"45,4";"7,4";"3,3";"5,6";11;"20,26";"5,21291379";"1,970209018";TATA-less;CpG;PPARD
"chr14:74253865..74253917,-";p2@C14orf43;"45,4";5;"1,3";"3,1";"8,4";"16,5";"6,76094112";"2,022825739";TATA-less;CpG;C14orf43
"chr16:66968343..66968402,+";p1@CES2;"45,5";"12,1";"5,34";"8,8";"15,9";"22,98";"2,194475294";"1,087312821";TATA-less;CpG;CES2
"chr16:3162557..3162600,+";p1@ZNF205;"45,5";7;0;"3,9";"9,7";"14,96";"5,478771102";"1,168075045";TATA-less;CpG-less;ZNF205
"chr22:36925159..36925173,-";p2@EIF3D;"45,5";"8,7";"2,04";"5,3";"14,1";"24,66";"2,00610834";"1,299614637";TATA-less;CpG;EIF3D
"chr15:83680325..83680396,-";p1@C15orf40;"45,5";"10,4";"4,64";"8,1";"12,7";"18,6";"6,406718735";"1,505464817";TATA-less;CpG;C15orf40
"chr1:185126037..185126120,-";p1@TRMT1L;"45,5";9;"3,34";"6,4";"12,3";"18,46";"5,925170447";"1,542824789";TATA-less;CpG;TRMT1L
"chr8:23082580..23082657,-";p1@TNFRSF10A;"45,5";"4,6";0;"1,7";"11,3";"29,36";"2,007997839";"1,587140719";TATA-less;CpG;TNFRSF10A
"chr16:19533340..19533368,-";p2@GDE1;"45,5";"5,7";2;"3,9";"8,2";"14,4";"14,07890334";"2,706026327";TATA-less;CpG;GDE1
"chr16:3550965..3551020,+";p1@CLUAP1;"45,6";"9,8";"1,1";6;"14,4";"24,06";"1,882092857";"1,106685538";TATA-less;CpG;CLUAP1
"chr6:8435758..8435807,-";p1@SLC35B3;"45,6";"9,5";"3,14";"6,7";"13,5";"20,32";"3,005382508";"1,123806178";TATA-less;CpG;SLC35B3
"chrX:48980071..48980093,-";p1@GPKOW;"45,6";"10,3";"5,14";8;"13,2";"19,06";"5,099024862";"1,189233719";TATA-less;CpG;GPKOW
"chrX:149737046..149737092,+";p1@MTM1;"45,6";"6,6";"1,4";"4,1";"11,9";"22,08";"2,572725676";"1,432847421";TATA-less;CpG;MTM1
"chr15:55611306..55611372,-";"p1@ENST00000436697,p1@uc002acs.2";"45,6";11;5;"8,5";"14,3";"22,6";"4,413327655";"1,65171741";TATA-less;CpG;uc002acs.2
"chr12:56435881..56435936,+";p2@RPS26;"45,6";8;"2,8";"5,4";"12,3";"19,96";"6,251674787";"1,883450708";TATA;CpG;RPS26
"chr16:2014993..2015049,+";p1@SNHG9;"45,6";"4,7";1;"2,6";"8,5";"17,72";"6,786853805";"2,143661825";TATA;CpG;SNHG9
"chr14:102276132..102276178,+";p2@PPP2R5C;"45,7";"10,7";"3,78";"7,6";"14,3";"21,42";"3,007747581";"1,143428295";TATA-less;CpG-less;PPP2R5C
"chr6:166796461..166796496,-";p2@BRP44L;"45,7";"10,4";"3,1";"6,8";"16,2";30;"1,881505903";"1,340199881";TATA-less;CpG;BRP44L
"chr6:116989916..116989979,-";p1@ZUFSP;"45,7";"7,8";2;5;11;"18,26";"5,666433828";"1,598098039";TATA-less;CpG-less;ZUFSP
"chr14:102430855..102430894,+";p3@DYNC1H1;"45,7";"8,3";"2,7";"5,4";"12,9";"24,5";"5,316655508";"1,981306982";TATA-less;CpG;DYNC1H1
"chr10:69834973..69834998,-";p3@HERC4;"45,7";"5,5";"1,74";"3,7";"8,2";"13,74";"18,43321366";"2,985471873";TATA-less;CpG;HERC4
"chr16:75657147..75657199,-";p1@ADAT1;"45,8";"8,1";"3,6";6;"10,6";"14,86";"11,37154948";"1,852946213";TATA-less;CpG;ADAT1
"chr2:170335924..170336039,+";"p1@BBS5,p2@KBTBD10";"45,8";"5,6";"0,1";"2,7";"9,7";"19,06";"6,914794187";"2,165187038";TATA-less;CpG;KBTBD10
"chr1:156307992..156308013,-";p2@CCT3;"45,8";"5,3";"1,2";"3,1";"9,2";"24,6";"5,250620982";"2,191956247";TATA-less;CpG;CCT3
"chr2:190649162..190649274,+";p1@PMS1;"45,9";"9,2";"1,5";"5,7";14;"21,76";"2,224486111";"1,064918011";TATA-less;CpG;PMS1
"chr6:5261141..5261205,-";p2@LYRM4;"45,9";"10,5";"3,6";7;"15,4";"24,4";"2,145866543";"1,179360903";TATA-less;CpG;LYRM4
"chr15:68570062..68570147,+";p1@FEM1B;"45,9";"10,4";"4,2";"7,6";"14,9";"22,96";"3,250741242";"1,329933767";TATA-less;CpG;FEM1B
"chr7:124569864..124569918,-";p1@POT1;"45,9";"8,8";"2,04";"5,2";"12,6";"20,7";"3,856265352";"1,38847029";TATA-less;CpG;POT1
"chr7:138915971..138916005,+";p1@UBN2;"45,9";"4,7";"1,3";"2,9";"8,6";"18,18";"6,600759036";"2,140714261";TATA-less;CpG;UBN2
"chr16:69419871..69419927,-";p1@TERF2;46;"11,4";"3,8";8;15;"21,9";"2,713036414";"1,082359302";TATA-less;CpG;TERF2
"chr2:74710194..74710217,+";p1@TTC31;46;"13,5";"6,84";"10,3";"17,8";"27,4";"2,046092344";"1,237345933";TATA-less;CpG;TTC31
"chr4:25378826..25378906,+";p1@ANAPC4;46;8;"2,64";"5,4";"11,1";"16,9";"5,435248823";"1,430751162";TATA-less;CpG;ANAPC4
"chr15:66585879..66585948,+";p1@DIS3L;46;"7,4";"1,6";"4,4";"10,8";"17,86";"6,049536372";"1,676872646";TATA-less;CpG;DIS3L
"chr2:44589036..44589149,+";p1@CAMKMT;46;"7,1";"2,6";"4,9";"10,5";"18,82";"5,53009694";"1,855496925";TATA-less;CpG;CAMKMT
"chr19:1848451..1848488,-";p1@REXO1;46;"7,3";"2,74";"5,4";"10,2";"17,76";"7,371215014";"1,960435816";TATA-less;CpG;REXO1
"chr7:26241043..26241102,+";p3@CBX3;46;"6,1";"1,3";"3,7";"9,1";"18,86";"6,777003683";"2,008410854";TATA-less;CpG;CBX3
"chr2:242626412..242626529,+";p1@AB593140;46;"6,1";"2,14";"4,1";"8,5";"13,1";"16,3337666";"2,480304452";TATA-less;CpG;AB593140
"chr16:75018968..75019054,-";p1@WDR59;"46,1";"11,6";"5,04";"8,5";"16,2";"24,06";"2,295285605";"1,191447181";TATA-less;CpG;WDR59
"chr3:45730829..45730899,+";p1@SACM1L;"46,1";"10,5";"3,9";"7,3";"14,2";"23,36";"3,060811051";"1,294165262";TATA-less;CpG;SACM1L
"chr10:35625548..35625619,+";p2@CCNY;"46,1";"10,8";"3,44";"6,9";"15,6";"25,5";"2,484804629";"1,294177461";TATA-less;CpG;CCNY
"chr1:180601139..180601180,+";p1@XPR1;"46,1";8;"2,8";"5,5";"11,7";"18,86";"7,727232963";"2,15747295";TATA-less;CpG;XPR1
"chr7:65579856..65579878,+";p2@CRCP;"46,1";"6,9";"2,44";"4,7";"10,3";"17,62";"8,684578715";"2,22915472";TATA-less;CpG;CRCP
"chr20:48532019..48532044,-";p1@SPATA2;"46,1";"5,8";"2,3";4;9;"23,26";"7,31780341";"2,497907504";TATA-less;CpG;SPATA2
"chr18:5238055..5238144,+";p1@LOC339290;"46,2";"10,7";"2,6";"7,1";"14,5";"23,56";"2,279647534";"1,010975908";TATA-less;CpG;LOC339290
"chr14:21979428..21979519,-";p1@METTL3;"46,2";13;"5,7";"9,9";"17,1";"23,92";"2,447968644";"1,021084821";TATA-less;CpG;METTL3
"chr9:36190893..36190904,+";p2@CLTA;"46,2";"10,4";"2,2";"6,3";"15,6";"24,86";"2,377913255";"1,244834551";TATA-less;CpG;CLTA
"chr10:7860460..7860497,+";p1@TAF3;"46,2";7;"2,8";"4,7";"11,3";"19,42";"5,729904884";"1,923213788";TATA-less;CpG;TAF3
"chr1:36396677..36396749,+";p1@EIF2C3;"46,2";"4,7";"1,2";"2,9";8;"15,2";"8,960788884";"2,250970306";TATA-less;CpG;EIF2C3
"chr9:125703282..125703337,+";p1@RABGAP1;"46,3";"10,9";"3,4";"7,2";"15,8";"25,86";"1,213503345";"1,029409571";TATA-less;CpG;RABGAP1
"chr9:96213995..96214024,+";p2@FAM120A;"46,3";"12,4";"4,5";"8,6";"16,5";"24,12";"3,326997211";"1,233381419";TATA-less;CpG;FAM120A
"chr8:22102626..22102674,+";p2@POLR3D;"46,3";10;"3,6";"6,6";15;"24,4";"2,338599562";"1,32944358";TATA-less;CpG;POLR3D
"chr4:113558670..113558729,+";p2@LARP7;"46,3";"8,4";"1,14";"4,8";"13,2";"24,76";"2,528260423";"1,399681764";TATA-less;CpG;LARP7
"chr13:26795934..26795995,-";p2@RNF6;"46,3";"7,3";"1,44";"4,6";"10,8";"16,62";"5,552180013";"1,524327656";TATA-less;CpG;RNF6
"chr22:38881957..38882027,-";p5@DDX17;"46,3";"6,7";"1,6";"4,3";10;"18,32";"5,716296141";"1,803499632";TATA-less;CpG-less;DDX17
"chr7:66057357..66057395,-";p1@LOC493754;"46,3";"8,7";"3,54";"6,3";"11,5";17;"8,293445302";"1,808930085";TATA-less;CpG;LOC493754
"chr2:170430277..170430361,-";p1@FASTKD1;"46,3";"5,1";"0,7";"2,6";"9,7";"18,5";"6,250773608";"1,987357425";TATA-less;CpG-less;FASTKD1
"chr1:170501281..170501325,+";p1@GORAB;"46,3";"5,7";"1,5";"3,9";"7,7";"12,9";"17,37919429";"2,660552948";TATA-less;CpG-less;GORAB
"chr6:30614779..30614848,+";p2@C6orf136;"46,3";"5,4";"1,7";"3,5";8;"20,16";"10,68336277";"2,95339375";TATA-less;CpG;C6orf136
"chr20:34042962..34043028,+";p1@CEP250;"46,4";"8,2";"1,9";"5,4";13;"22,18";"3,841590633";"1,534257743";TATA-less;CpG;CEP250
"chr19:37663572..37663630,-";p1@ZNF585A;"46,4";"9,8";"2,8";"6,9";"13,2";"24,8";"4,543203824";"1,725632353";TATA-less;CpG-less;ZNF585A
"chr1:161129254..161129315,+";p1@USP21;"46,5";"10,9";"3,38";"7,8";"15,2";"23,4";"2,273832449";"1,051131602";TATA-less;CpG;USP21
"chr10:101380158..101380235,-";p1@SLC25A28;"46,5";"8,7";"3,8";"6,2";"13,2";"22,26";"2,998162641";"1,471455039";TATA-less;CpG;SLC25A28
"chr3:179040767..179040866,+";p1@ZNF639;"46,5";"8,6";"2,78";"5,9";"12,7";"21,26";"4,435209683";"1,685102182";TATA-less;CpG;ZNF639
"chr19:17326191..17326215,+";p1@USE1;"46,5";"8,4";"2,6";"5,4";"11,5";18;"6,883006673";"1,7914865";TATA-less;CpG;USE1
"chr17:56595196..56595259,-";p1@MTMR4;"46,5";"4,6";1;"2,6";"9,1";"17,9";"5,06732164";"1,829481508";TATA-less;CpG;MTMR4
"chr19:36427262..36427307,+";p1@LRFN3;"46,5";6;0;"3,5";"9,9";"20,16";"5,291657168";"1,894920224";TATA-less;CpG;LRFN3
"chr7:75544414..75544461,+";p2@POR;"46,5";"5,4";"1,14";"3,3";"7,7";"12,54";"15,89959067";"2,505354131";TATA-less;CpG;POR
"chr5:1112166..1112190,-";p2@SLC12A7;"46,5";"4,8";"0,04";"2,1";"8,3";"14,86";"11,78542841";"2,67066146";TATA-less;CpG;SLC12A7
"chr19:2740036..2740069,-";p2@SLC39A3;"46,5";"4,8";"1,2";"3,2";"6,7";"11,26";"24,84065305";"3,215850492";TATA-less;CpG;SLC39A3
"chr15:41099254..41099303,+";p1@ZFYVE19;"46,5";"4,9";"1,8";"3,4";"6,7";"11,26";"31,44491545";"3,517833355";TATA-less;CpG;ZFYVE19
"chr1:6295975..6296003,-";p2@ICMT;"46,6";"12,3";1;"6,8";"17,6";"26,88";"0,882786113";"0,747484859";TATA-less;CpG;ICMT
"chr3:15247686..15247784,+";p1@CAPN7;"46,6";"10,6";"3,18";"7,2";"15,4";"24,38";"2,106856736";"1,191813416";TATA-less;CpG;CAPN7
"chr9:139305051..139305080,-";p2@SDCCAG3;"46,6";"11,7";"4,94";"8,7";"15,5";"24,86";"3,022827055";"1,323606727";TATA-less;CpG;SDCCAG3
"chr2:71357351..71357396,-";p1@MCEE;"46,6";"9,4";"2,24";6;"13,7";"21,82";"3,402386766";"1,33503706";TATA-less;CpG;MCEE
"chr11:19138670..19138732,+";p1@ZDHHC13;"46,6";"9,3";"2,74";"6,6";"13,7";"21,76";"3,160567304";"1,375073143";TATA-less;CpG;ZDHHC13
"chr19:46088027..46088067,-";p1@OPA3;"46,6";"12,1";"5,5";"9,2";"15,5";"24,12";"4,469204734";"1,52017424";TATA-less;CpG;OPA3
"chr8:94753202..94753227,-";p1@RBM12B;"46,6";"7,7";"2,34";5;"12,5";"20,58";"4,633707965";"1,690553604";TATA-less;CpG;RBM12B
"chr1:235292114..235292129,-";p2@TOMM20;"46,6";"7,7";"2,3";"5,1";"11,3";"18,16";"6,729527287";"1,712819339";TATA-less;CpG;TOMM20
"chr21:33651324..33651366,-";p1@MIS18A;"46,6";5;"1,1";"2,8";"9,8";"21,76";"5,982492711";"2,189925309";TATA-less;CpG;MIS18A
"chr5:179719001..179719047,-";p2@MAPK9;"46,6";"6,4";"2,1";"4,4";"8,7";"16,06";"11,19214856";"2,604540579";TATA-less;CpG;MAPK9
"chr12:57081940..57081951,-";p5@PTGES3;"46,7";"13,3";"5,34";"9,6";"17,7";"25,7";"2,205289917";"1,089786945";TATA-less;CpG;PTGES3
"chr21:30257669..30257704,-";p1@N6AMT1;"46,7";"10,4";"1,9";"7,5";14;"22,66";"3,636580401";"1,368956552";TATA-less;CpG;N6AMT1
"chr1:104068562..104068632,+";p2@RNPC3;"46,7";"5,4";"1,1";"3,2";11;"20,36";"5,230156915";"1,910777294";TATA-less;CpG;RNPC3
"chr5:52095914..52095954,+";p1@PELO;"46,8";"11,2";"1,74";"7,1";16;"23,66";"2,334366476";"1,010527986";TATA-less;CpG;PELO
"chr9:130639970..130639996,-";p2@AK1;"46,8";"6,1";0;"1,9";"11,2";"19,24";"2,219806901";"1,171732313";TATA;CpG;AK1
"chr15:64648273..64648382,-";p1@CSNK1G1;"46,8";"11,4";"5,24";"8,7";"14,7";"21,5";"4,500539683";"1,400478389";TATA-less;CpG;CSNK1G1
"chr11:121163434..121163458,+";p2@SC5DL;"46,8";"8,5";"1,8";"5,3";"12,6";"22,86";"4,099243922";"1,656253031";TATA-less;CpG;SC5DL
"chr2:219524398..219524465,+";p1@BCS1L;"46,8";"7,9";"1,74";"5,3";"10,9";"18,62";"6,253981383";"1,770748621";TATA-less;CpG;BCS1L
"chr6:170102082..170102192,-";p1@WDR27;"46,8";"6,4";"1,6";"3,8";"9,5";"17,26";"6,30070596";"1,831729262";TATA-less;CpG;WDR27
"chr13:96329361..96329380,+";p2@DNAJC3;"46,8";"5,6";"1,2";"3,6";"8,5";15;"8,913236856";"1,98580196";TATA-less;CpG;DNAJC3
"chr3:120461572..120461600,+";p1@GTF2E1;"46,8";"7,3";"2,84";"5,4";"10,1";"15,6";"10,55929986";"2,055542573";TATA-less;CpG-less;GTF2E1
"chr12:113623507..113623540,+";p1@C12orf52;"46,8";"6,8";"1,5";"4,5";"9,4";"16,5";"9,557121843";"2,157850482";TATA-less;CpG;C12orf52
"chr11:63449077..63449099,+";p2@RTN3;"46,9";"9,6";2;"5,7";"15,1";"25,5";"2,786009395";"1,395981169";TATA-less;CpG;RTN3
"chr4:20702063..20702094,+";p1@PACRGL;"46,9";"9,5";"3,6";"6,6";"13,4";"22,5";"3,308993427";"1,457730701";TATA-less;CpG;PACRGL
"chr15:50647049..50647094,-";p1@FLJ10038;"46,9";"5,9";"1,3";"3,3";"9,9";"18,1";"3,858611099";"1,524268501";TATA-less;CpG;FLJ10038
"chr17:55162595..55162624,+";p1@AKAP1;"46,9";"6,2";"1,24";"3,5";"10,3";"17,96";"4,728549074";"1,65126869";TATA-less;CpG;AKAP1
"chr19:14017003..14017049,+";p1@CC2D1A;"46,9";"8,9";"3,84";"6,3";"12,5";"20,16";"4,818481122";"1,71070044";TATA-less;CpG;CC2D1A
"chr12:6602517..6602559,+";p2@NCAPD2;"46,9";"7,4";"2,44";"5,2";10;"15,28";"10,54383813";"1,94014582";TATA-less;CpG;NCAPD2
"chr10:18940501..18940583,-";p1@NSUN6;"46,9";"5,8";"0,9";"3,2";"9,4";18;"9,882670405";"2,446289573";TATA-less;CpG;NSUN6
"chr8:141521493..141521532,+";p2@CHRAC1;47;10;3;"6,5";"14,4";"23,7";"1,693601255";"1,120937981";TATA-less;CpG;CHRAC1
"chr19:41196534..41196568,-";p1@NUMBL;47;"7,1";0;"2,8";"12,5";"23,16";"2,340703022";"1,323982677";TATA-less;CpG;NUMBL
"chr2:200776009..200776089,+";p1@C2orf69;47;"8,9";"3,2";"6,3";"12,6";"21,02";"3,63865612";"1,388399806";TATA-less;CpG;C2orf69
"chr7:65215904..65215938,-";p1@uc003tuf.2;47;8;"2,2";"5,4";12;"19,1";"5,816418913";"1,670686777";TATA-less;CpG;uc003tuf.2
"chr4:980825..980858,+";p1@IDUA;47;"7,1";"0,8";"3,3";"11,9";"22,6";"4,121041992";"1,684386503";TATA-less;CpG;IDUA
"chr2:235860690..235860708,+";p2@SH3BP4;47;"4,8";0;"0,9";"10,2";"21,32";"4,299935504";"1,747763349";TATA-less;CpG;SH3BP4
"chr11:118436707..118436782,-";p2@IFT46;47;"5,6";"0,4";"3,1";"8,6";"15,36";"7,324300691";"1,771621474";TATA-less;CpG-less;IFT46
"chr8:94767109..94767161,+";p1@TMEM67;47;"5,1";"0,74";3;"8,4";"17,46";"8,725616366";"2,369618673";TATA-less;CpG;TMEM67
"chr1:35544975..35545014,+";p1@ZMYM1;"47,1";"9,3";"2,44";"6,3";"12,9";"20,3";"3,085876243";"1,211065992";TATA-less;CpG;ZMYM1
"chr16:68877419..68877457,+";p1@TMCO7;"47,1";"8,6";"2,74";"5,9";"11,7";"16,72";"5,841728223";"1,264565068";TATA-less;CpG;TMCO7
"chr1:202777592..202777616,-";p2@KDM5B;"47,1";"9,1";"3,1";"6,4";"12,9";"23,66";"3,672262116";"1,615401496";TATA-less;CpG;KDM5B
"chr19:9546177..9546224,-";p1@ZNF266;"47,1";"5,7";"1,6";"3,6";"9,9";"25,96";"5,920358849";"2,293952846";TATA-less;CpG;ZNF266
"chrX:128674213..128674285,+";p1@OCRL;"47,2";"12,5";"2,3";"8,2";"17,1";"27,26";"0,80983513";"0,734143689";TATA-less;CpG;OCRL
"chr16:72127806..72127838,+";p1@DHX38;"47,2";"13,4";"6,34";10;"17,5";"25,36";"2,193972455";"1,051806716";TATA-less;CpG-less;DHX38
"chr5:7869108..7869173,-";p1@FASTKD3;"47,2";"9,8";"3,8";"6,9";"12,9";"20,9";"5,152614542";"1,698233366";TATA-less;CpG;FASTKD3
"chr16:29817617..29817664,+";p4@MAZ;"47,2";"8,7";"3,44";"6,2";"12,6";"21,56";"6,04301709";"1,944941552";TATA-less;CpG-less;MAZ
"chrX:64887471..64887498,+";p2@MSN;"47,2";"4,9";"0,3";"3,1";"6,9";"11,2";"24,66732795";"3,147659001";TATA-less;CpG-less;MSN
"chr10:123687497..123687562,-";p1@ATE1;"47,3";"10,2";"3,5";"6,9";"15,5";"23,46";"2,146741777";"1,192566539";TATA-less;CpG;ATE1
"chr7:91509986..91510046,-";p1@MTERF;"47,3";"8,6";"2,14";"5,6";"12,7";"21,86";"3,254145057";"1,360618696";TATA-less;CpG;MTERF
"chr5:149340282..149340336,+";p1@SLC26A2;"47,3";9;"2,14";"5,6";"13,2";"22,16";"3,434639681";"1,433681231";TATA-less;CpG;SLC26A2
"chr1:183441618..183441657,+";p1@SMG7;"47,3";10;"4,6";"7,3";14;"20,22";"5,12724638";"1,537770907";TATA-less;CpG;SMG7
"chr2:54014055..54014123,-";"p1@ASB3,p1@GPR75-ASB3";"47,3";"9,1";"3,6";"6,4";"14,1";"28,76";"2,249950554";"1,545913446";TATA-less;CpG;GPR75-ASB3
"chr6:5261730..5261795,+";p1@FARS2;"47,3";"9,3";"3,3";"6,9";"12,6";"20,86";"4,621483813";"1,571283443";TATA-less;CpG;FARS2
"chr4:25314388..25314437,+";p1@ZCCHC4;"47,3";"6,9";"2,6";"5,1";"9,2";"13,5";"15,93452059";"2,236223085";TATA-less;CpG;ZCCHC4
"chr14:31676708..31676751,-";p3@HECTD1;"47,3";"4,9";"0,9";3;"6,9";"10,9";"23,3150574";"2,807353225";TATA-less;CpG;HECTD1
"chr2:75937994..75938054,-";p1@GCFC2;"47,4";12;"4,2";"8,1";"15,6";"25,02";"2,772117373";"1,231991061";TATA-less;CpG;GCFC2
"chr1:111506562..111506592,-";p2@LRIF1;"47,4";7;"2,2";"4,8";10;"18,56";"6,544404256";"1,963012879";TATA-less;CpG;LRIF1
"chr11:450369..450461,+";p2@PTDSS2;"47,4";"4,8";"0,4";"2,2";8;"15,3";"9,947986332";"2,157141088";TATA-less;CpG;PTDSS2
"chr15:59041954..59042006,-";p2@ADAM10;"47,4";"6,2";"1,3";"3,6";"9,6";"16,76";"8,7403311";"2,239119073";TATA-less;CpG;ADAM10
"chr12:6875496..6875510,+";p7@PTMS;"47,4";"5,1";"0,44";"2,8";"7,9";"14,82";"13,91240481";"2,868754487";TATA-less;CpG;PTMS
"chr2:145090035..145090094,-";p1@GTDC1;"47,4";"4,8";"0,9";"2,8";"7,2";"13,66";"17,13040054";"2,917151497";TATA-less;CpG;GTDC1
"chr22:39052632..39052692,+";p1@CBY1;"47,5";"13,4";"1,84";8;18;"26,8";"0,605025641";"0,520193057";TATA-less;CpG;CBY1
