	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
20	precision_mean	0.7819310043675202	0.8051365556335144	0.4816596572793545	0.9572215707711884	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
21	precision_std	0.0785288992646905	0.07731394115029935	0.035287435664494604	0.13246779168476233	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
22	recall_mean	0.6801041197311619	0.6942178254524745	0.4254538286459668	0.917714488144232	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
23	recall_std	0.08593666969764896	0.08287116430675036	0.04808441102187968	0.20473043075692807	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
24	accuracy_mean	-0.011228864445507192	-0.029166666666666785	0.11949999999999983	-0.10433333333333372	Delta	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
25	accuracy_std	0.0018708017214479414	0.0019522339755042792	0.010890740613736492	0.005424897123134889	Delta	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
26	f1_mean	-0.011965669832368686	-0.032756596271593996	0.08162799598879966	-0.11925360983014421	Delta	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
27	f1_std	0.0012625682918540188	0.0008730360128390152	0.016795954631867116	-0.014662976828529808	Delta	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
28	precision_mean	-0.010399955225878776	-0.01225077072357239	0.15791454753350037	-0.07774309119681044	Delta	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
29	precision_std	0.0030312201385370163	0.0001647355726048655	0.025523685173231718	-0.015825395144313525	Delta	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
30	recall_mean	-0.01266841499969995	-0.020626508241850083	0.05765829057862276	-0.12730440728418468	Delta	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
31	recall_std	-5.973651569640692e-05	0.00047063095284953504	0.0170684124335267	-0.08647532418520201	Delta	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
0	accuracy_mean	0.7125196926032661	0.7155	0.4446666666666668	0.8930000000000002	all	PFNF	mann_whitney_pval	final	mrna
1	accuracy_std	0.048481021409876215	0.04868806607144894	0.03217789096051304	0.06477225057418064	all	PFNF	mann_whitney_pval	final	mrna
2	f1_mean	0.7010298951731077	0.7025691237894811	0.3982485910144505	0.8944717357526906	all	PFNF	mann_whitney_pval	final	mrna
3	f1_std	0.057502686201824624	0.05668187534071786	0.032457249632181884	0.1283651292601753	all	PFNF	mann_whitney_pval	final	mrna
4	precision_mean	0.727983710581873	0.7338977050822182	0.4509007055686552	0.932590204388924	all	PFNF	mann_whitney_pval	final	mrna
5	precision_std	0.07909793817761561	0.07838669192048582	0.044092645357222494	0.12771350107071486	all	PFNF	mann_whitney_pval	final	mrna
6	recall_mean	0.6946945560655833	0.6951661602621679	0.4252953497887319	0.9412184232844224	all	PFNF	mann_whitney_pval	final	mrna
7	recall_std	0.09100715234226249	0.08807717767756475	0.040325304391519344	0.23313939219084126	all	PFNF	mann_whitney_pval	final	mrna
8	accuracy_mean	0.7178130081300814	0.6960000000000002	0.4483333333333333	0.8906666666666669	lymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
9	accuracy_std	0.04734904831261403	0.04753244505948893	0.03217789096051304	0.062041876538709274	lymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
10	f1_mean	0.6897020087981461	0.6836167859420794	0.4437770865961619	0.884268814670553	lymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
11	f1_std	0.060840481114948455	0.060271153882549326	0.03647246145518665	0.1283651292601753	lymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
12	precision_mean	0.7540733421778921	0.7551439429262571	0.4509007055686552	0.932590204388924	lymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
13	precision_std	0.08241866486273045	0.08296869750580803	0.044092645357222494	0.11976076077826495	lymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
14	recall_mean	0.6549403868598475	0.6499394246627019	0.44940541092775305	0.8859830581297652	lymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
15	recall_std	0.08941715254980336	0.08805024081004294	0.0546078285309143	0.23313939219084126	lymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
16	accuracy_mean	0.7118104575163398	0.7158333333333333	0.4446666666666668	0.8930000000000002	nonLymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
17	accuracy_std	0.048632691007875394	0.04886531621585976	0.03226410113767655	0.06477225057418064	nonLymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
18	f1_mean	0.7025476838704062	0.7037264556684862	0.3982485910144505	0.8944717357526906	nonLymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
19	f1_std	0.057055465314772076	0.056283307761668136	0.032457249632181884	0.1239602380425196	nonLymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
20	precision_mean	0.7244880409889423	0.7284423097661747	0.4521086911002246	0.9169226948856432	nonLymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
21	precision_std	0.07865300421000218	0.07774912767022549	0.045049036168601314	0.12771350107071486	nonLymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
22	recall_mean	0.7000210950768094	0.700117100781547	0.4252953497887319	0.9412184232844224	nonLymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
23	recall_std	0.09122019153014099	0.08821286522915649	0.040325304391519344	0.2271272856639169	nonLymphoMyeloid	PFNF	mann_whitney_pval	final	mrna
24	accuracy_mean	0.006002550613741664	-0.019833333333333147	0.003666666666666485	-0.0023333333333332984	Delta	PFNF	mann_whitney_pval	final	mrna
25	accuracy_std	-0.0012836426952613639	-0.0013328711563708323	-8.621017716350932e-05	-0.0027303740354713626	Delta	PFNF	mann_whitney_pval	final	mrna
26	f1_mean	-0.012845675072260088	-0.02010966972640682	0.0455284955817114	-0.010202921082137606	Delta	PFNF	mann_whitney_pval	final	mrna
27	f1_std	0.0037850158001763792	0.00398784612088119	0.004015211823004766	0.004404891217655693	Delta	PFNF	mann_whitney_pval	final	mrna
28	precision_mean	0.029585301188949864	0.02670163316008234	-0.0012079855315694221	0.015667509503280885	Delta	PFNF	mann_whitney_pval	final	mrna
29	precision_std	0.0037656606527282643	0.005219569835582541	-0.0009563908113788197	-0.007952740292449911	Delta	PFNF	mann_whitney_pval	final	mrna
30	recall_mean	-0.04508070821696197	-0.05017767611884505	0.024110061139021144	-0.05523536515465721	Delta	PFNF	mann_whitney_pval	final	mrna
31	recall_std	-0.0018030389803376373	-0.00016262441911354952	0.014282524139394959	0.0060121065269243545	Delta	PFNF	mann_whitney_pval	final	mrna
0	accuracy_mean	0.541671469740634	0.5414999999999999	0.4353333333333334	0.6531666666666668	all	NFlb	fold	Ulzm-vars-peaks	mrna
1	accuracy_std	0.05495211989544958	0.05487966634171328	0.04052811095743025	0.07100449907498038	all	NFlb	fold	Ulzm-vars-peaks	mrna
2	f1_mean	0.479690939796697	0.4767249837355926	0.3463116040086022	0.6337459729395571	all	NFlb	fold	Ulzm-vars-peaks	mrna
3	f1_std	0.09269957741817861	0.09211922521300217	0.05352017380311359	0.13295528375694068	all	NFlb	fold	Ulzm-vars-peaks	mrna
4	precision_mean	0.5724211783488781	0.5706785461498373	0.43976364381096733	0.7628192575207953	all	NFlb	fold	Ulzm-vars-peaks	mrna
5	precision_std	0.11161498321098334	0.10920631758098094	0.06937712150451163	0.18044691443673	all	NFlb	fold	Ulzm-vars-peaks	mrna
6	recall_mean	0.4567771979718249	0.4521552099741515	0.2935242664823567	0.6481660329038239	all	NFlb	fold	Ulzm-vars-peaks	mrna
7	recall_std	0.15194365644858146	0.15081325404698162	0.0874805172735558	0.2435146471116385	all	NFlb	fold	Ulzm-vars-peaks	mrna
8	accuracy_mean	0.5364715447154472	0.5393333333333332	0.4626666666666666	0.6104999999999999	lymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
9	accuracy_std	0.05411084658125473	0.05338539126015655	0.04715547570419462	0.06409714848918352	lymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
10	f1_mean	0.48567755265092516	0.4752570511083323	0.38450219790266	0.6126110336042482	lymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
11	f1_std	0.0938879903614709	0.10064114051112164	0.05352017380311359	0.13295528375694068	lymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
12	precision_mean	0.5621180106664302	0.5586580296676528	0.4754725638269173	0.6730320210008643	lymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
13	precision_std	0.10814306033306656	0.10037511732665028	0.07284735201754712	0.1664772569954866	lymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
14	recall_mean	0.4750322290492899	0.4602361768403879	0.3578404954852543	0.6390094973719317	lymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
15	recall_std	0.15866051300745093	0.16190440537440334	0.1052178395473883	0.21689092504063734	lymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
16	accuracy_mean	0.5423681917211328	0.5435833333333333	0.4353333333333334	0.6531666666666668	nonLymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
17	accuracy_std	0.05506483952251491	0.05515873387587694	0.04052811095743025	0.07100449907498038	nonLymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
18	f1_mean	0.47888881193060756	0.47700094219152683	0.3463116040086022	0.6337459729395571	nonLymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
19	f1_std	0.09254034561858716	0.09168767808094808	0.059175087989889234	0.13005221759655622	nonLymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
20	precision_mean	0.5738016681363957	0.5714230349969129	0.43976364381096733	0.7628192575207953	nonLymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
21	precision_std	0.11208017549201141	0.10998635236908158	0.06937712150451163	0.18044691443673	nonLymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
22	recall_mean	0.45433126243530175	0.4494771762315223	0.2935242664823567	0.6481660329038239	nonLymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
23	recall_std	0.15104368547173944	0.1502644941200131	0.0874805172735558	0.2435146471116385	nonLymphoMyeloid	NFlb	fold	Ulzm-vars-peaks	mrna
24	accuracy_mean	-0.005896647005685596	-0.004250000000000087	0.02733333333333321	-0.04266666666666685	Delta	NFlb	fold	Ulzm-vars-peaks	mrna
25	accuracy_std	-0.0009539929412601816	-0.0017733426157203885	0.006627364746764369	-0.006907350585796862	Delta	NFlb	fold	Ulzm-vars-peaks	mrna
26	f1_mean	0.006788740720317599	-0.0017438910831945598	0.03819059389405777	-0.021134939335308967	Delta	NFlb	fold	Ulzm-vars-peaks	mrna
27	f1_std	0.0013476447428837357	0.008953462430173559	-0.0056549141867756475	0.0029030661603844654	Delta	NFlb	fold	Ulzm-vars-peaks	mrna
28	precision_mean	-0.01168365746996547	-0.01276500532926017	0.035708920015949996	-0.08978723651993092	Delta	NFlb	fold	Ulzm-vars-peaks	mrna
29	precision_std	-0.003937115158944848	-0.009611235042431304	0.003470230513035494	-0.0139696574412434	Delta	NFlb	fold	Ulzm-vars-peaks	mrna
30	recall_mean	0.020700966613988125	0.010759000608865643	0.06431622900289763	-0.009156535531892218	Delta	NFlb	fold	Ulzm-vars-peaks	mrna
31	recall_std	0.007616827535711496	0.011639911254390234	0.017737322273832498	-0.026623722071001166	Delta	NFlb	fold	Ulzm-vars-peaks	mrna
0	accuracy_mean	0.6763861671469741	0.6778333333333333	0.449	0.8708333333333335	all	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
1	accuracy_std	0.0492098905098707	0.0496462485994662	0.033416562759605695	0.06379219736334878	all	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
2	f1_mean	0.7007716910004804	0.7068260971427136	0.4250994783905027	0.8698876714559535	all	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
3	f1_std	0.05320899767256648	0.050575806632807016	0.032473727021973264	0.11662349362550699	all	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
4	precision_mean	0.645402201265952	0.6457785010401557	0.4466491338959216	0.8609143799042097	all	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
5	precision_std	0.07120847048002069	0.0692526997900001	0.0485174837807175	0.1086550238223952	all	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
6	recall_mean	0.7861462344548895	0.8065312663453115	0.44888734977888506	0.9787621882331836	all	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
7	recall_std	0.08584699251886196	0.08035056377405933	0.028173836417753614	0.2165137335302512	all	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
8	accuracy_mean	0.7368373983739838	0.7450000000000001	0.5511666666666666	0.8404999999999998	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
9	accuracy_std	0.045892731134784176	0.04506908277547062	0.03345145736735546	0.055059563706549235	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
10	f1_mean	0.7625601071012741	0.7753162518823449	0.5067396386868903	0.8535914214432877	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
11	f1_std	0.04668984100560135	0.045545007764700086	0.032473727021973264	0.09085518608716432	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
12	precision_mean	0.6883625609732995	0.6928638460005864	0.570438376041407	0.7879684259177846	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
13	precision_std	0.06501233604910563	0.06449794673052442	0.0485174837807175	0.09305520672043084	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
14	recall_mean	0.8664517255219785	0.8698292836280878	0.4943246900311699	0.9787621882331836	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
15	recall_std	0.06406733468775085	0.05895597800674384	0.028173836417753614	0.16336703380082282	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
16	accuracy_mean	0.6682864923747277	0.6665833333333334	0.449	0.8708333333333335	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
17	accuracy_std	0.049654346504571845	0.04990602167345472	0.033416562759605695	0.06379219736334878	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
18	f1_mean	0.6924928509346877	0.6964817605376845	0.4250994783905027	0.8698876714559535	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
19	f1_std	0.0540824794482056	0.05135069468441584	0.036492420834456606	0.11662349362550699	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
20	precision_mean	0.6396460746384971	0.6385485024899851	0.4466491338959216	0.8609143799042097	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
21	precision_std	0.07203867149854198	0.07032643936483392	0.051771189668275056	0.1086550238223952	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
22	recall_mean	0.7753863483968809	0.7920542926872537	0.44888734977888506	0.9675115681781078	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
23	recall_std	0.08876518196682132	0.08374308952708703	0.03064972502380052	0.2165137335302512	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
24	accuracy_mean	0.06855090599925606	0.07841666666666669	0.10216666666666657	-0.030333333333333656	Delta	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
25	accuracy_std	-0.0037616153697876686	-0.004836938897984096	3.489460774976777e-05	-0.008732633656799542	Delta	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
26	f1_mean	0.07006725616658638	0.07883449134466036	0.0816401602963876	-0.01629625001266577	Delta	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
27	f1_std	-0.007392638442604252	-0.005805686919715752	-0.004018693812483341	-0.025768307538342666	Delta	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
28	precision_mean	0.04871648633480241	0.0543153435106013	0.12378924214548542	-0.07294595398642512	Delta	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
29	precision_std	-0.007026335449436358	-0.005828492634309498	-0.003253705887557558	-0.015599817101964356	Delta	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
30	recall_mean	0.09106537712509755	0.07777499094083407	0.04543734025228485	0.011250620055075822	Delta	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
31	recall_std	-0.02469784727907047	-0.024787111520343193	-0.002475888606046906	-0.05314669972942837	Delta	NFb	mann_whitney_pval	Ulzm-var-peak	mrna
0	accuracy_mean	0.5350360230547552	0.5171666666666667	0.4213333333333334	0.8425	all	PFu	fold	Ulzm-vars-peaks	lincrna
1	accuracy_std	0.05358254260758911	0.053411141159874116	0.037739972914080835	0.09326842981416594	all	PFu	fold	Ulzm-vars-peaks	lincrna
2	f1_mean	0.539767222311525	0.5244817076048285	0.3759508241675769	0.8354770321560681	all	PFu	fold	Ulzm-vars-peaks	lincrna
3	f1_std	0.07837395102242127	0.07631603086983288	0.03972644968737007	0.15459775536772152	all	PFu	fold	Ulzm-vars-peaks	lincrna
4	precision_mean	0.5355762411234343	0.5242569790135585	0.42365890102245024	0.8601545064314443	all	PFu	fold	Ulzm-vars-peaks	lincrna
5	precision_std	0.08081226567219561	0.07910263859329487	0.05416300818922472	0.12802370396275198	all	PFu	fold	Ulzm-vars-peaks	lincrna
6	recall_mean	0.5840357356117247	0.5657646907444277	0.3645887531152154	0.8772886047325227	all	PFu	fold	Ulzm-vars-peaks	lincrna
7	recall_std	0.1477430353640616	0.1467909697117378	0.05833877571257059	0.26189803474911433	all	PFu	fold	Ulzm-vars-peaks	lincrna
8	accuracy_mean	0.5988292682926829	0.5918333333333333	0.4513333333333333	0.8425	lymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
9	accuracy_std	0.0528625216484043	0.05303457991411515	0.037739972914080835	0.06060138428928648	lymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
10	f1_mean	0.5976435323376581	0.59520184497035	0.4092724701975073	0.8354770321560681	lymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
11	f1_std	0.06577624405462099	0.06414656352295425	0.03972644968737007	0.10204469787452564	lymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
12	precision_mean	0.6026247243972694	0.5842539248665901	0.465742680085724	0.8601545064314443	lymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
13	precision_std	0.0847980835362441	0.08562060914776007	0.054381744879322985	0.11073820916268354	lymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
14	recall_mean	0.6202118202969524	0.6275825169940361	0.4160400235653791	0.8508130571508064	lymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
15	recall_std	0.11766711528451299	0.1132865242286346	0.05833877571257059	0.20188753449285912	lymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
16	accuracy_mean	0.5264885620915033	0.5114166666666666	0.4213333333333334	0.7200000000000002	nonLymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
17	accuracy_std	0.053679016004081176	0.053632882549547456	0.04077683165720456	0.09326842981416594	nonLymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
18	f1_mean	0.5320125533210952	0.5159298616519823	0.3759508241675769	0.7429938740108732	nonLymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
19	f1_std	0.08006187908019843	0.07831050842918116	0.042660242298035785	0.15459775536772152	nonLymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
20	precision_mean	0.5265926208155021	0.5191768418006746	0.42365890102245024	0.6900419831179535	nonLymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
21	precision_std	0.0802782181806074	0.07855012752632501	0.05416300818922472	0.12802370396275198	nonLymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
22	recall_mean	0.5791886131539001	0.5549393347776435	0.3645887531152154	0.8772886047325227	nonLymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
23	recall_std	0.15177281550543903	0.1506297214159843	0.06542432254620334	0.26189803474911433	nonLymphoMyeloid	PFu	fold	Ulzm-vars-peaks	lincrna
24	accuracy_mean	0.0723407062011796	0.08041666666666669	0.029999999999999916	0.12249999999999983	Delta	PFu	fold	Ulzm-vars-peaks	lincrna
25	accuracy_std	-0.0008164943556768778	-0.0005983026354323059	-0.0030368587431237257	-0.032667045524879465	Delta	PFu	fold	Ulzm-vars-peaks	lincrna
26	f1_mean	0.0656309790165629	0.07927198331836771	0.033321646029930374	0.09248315814519481	Delta	PFu	fold	Ulzm-vars-peaks	lincrna
27	f1_std	-0.014285635025577448	-0.01416394490622691	-0.002933792610665717	-0.05255305749319589	Delta	PFu	fold	Ulzm-vars-peaks	lincrna
28	precision_mean	0.07603210358176737	0.06507708306591553	0.04208377906327376	0.1701125233134908	Delta	PFu	fold	Ulzm-vars-peaks	lincrna
29	precision_std	0.0045198653556366986	0.00707048162143506	0.00021873669009826735	-0.01728549480006844	Delta	PFu	fold	Ulzm-vars-peaks	lincrna
