	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
30	recall_mean	0.02702435393628222	0.024955490606796915	0.04910906954887412	-0.11822798714301042	Delta	bNF	mann_whitney_pval	Ulzm-var	mrna
31	recall_std	-0.012399057800566174	-0.011219444080075011	0.005169459633214593	-0.053375139272866856	Delta	bNF	mann_whitney_pval	Ulzm-var	mrna
0	accuracy_mean	0.5626729106628242	0.547	0.4075	0.8775	all	PFu	mann_whitney_pval	Ulz	lincrna
1	accuracy_std	0.05268533083849946	0.052714113648792166	0.03704951641609735	0.08141525928500408	all	PFu	mann_whitney_pval	Ulz	lincrna
2	f1_mean	0.5287532078100838	0.5221606757056431	0.2579546827662453	0.879043646023113	all	PFu	mann_whitney_pval	Ulz	lincrna
3	f1_std	0.1002345139856065	0.08063657902424347	0.0373239965153415	0.2998982423832631	all	PFu	mann_whitney_pval	Ulz	lincrna
4	precision_mean	0.5775806082358796	0.5673294549423374	0.2448401598841327	0.9163908190936272	all	PFu	mann_whitney_pval	Ulz	lincrna
5	precision_std	0.11016717957751264	0.09602859253389599	0.05546791076585665	0.3575093652458577	all	PFu	mann_whitney_pval	Ulz	lincrna
6	recall_mean	0.5456682348157135	0.5301231442330233	0.3112351542340809	0.9152343746722992	all	PFu	mann_whitney_pval	Ulz	lincrna
7	recall_std	0.16943777111485933	0.144586990849903	0.04054382126537555	0.4711407945600852	all	PFu	mann_whitney_pval	Ulz	lincrna
8	accuracy_mean	0.6769290780141846	0.6875000000000001	0.4396666666666667	0.8775	lymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
9	accuracy_std	0.04815366748095134	0.04843409038178698	0.03711244175924474	0.07922033268745537	lymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
10	f1_mean	0.6572257821348744	0.6701001117672176	0.3967537353151192	0.879043646023113	lymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
11	f1_std	0.0740451516024111	0.06070010139788482	0.0373239965153415	0.2798598604348828	lymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
12	precision_mean	0.6878710272317045	0.7265544625679583	0.3759316932728353	0.9163908190936272	lymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
13	precision_std	0.08878796696415715	0.08218730490630544	0.05546791076585665	0.2682057234533835	lymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
14	recall_mean	0.6625206263921094	0.6699430668811466	0.3671020724658217	0.9152343746722992	lymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
15	recall_std	0.11717276779821059	0.09172573597396366	0.04054382126537555	0.4161906042666567	lymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
16	accuracy_mean	0.5447727777777778	0.5370833333333332	0.4075	0.7403333333333333	nonLymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
17	accuracy_std	0.053395291431182	0.0532779579805257	0.03704951641609735	0.08141525928500408	nonLymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
18	f1_mean	0.5086258378325333	0.5102628030594736	0.2579546827662453	0.7216315641977978	nonLymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
19	f1_std	0.10433751409230714	0.08404303232644433	0.0422548548688696	0.2998982423832631	nonLymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
20	precision_mean	0.5603017759265337	0.5602087095574373	0.2448401598841327	0.8100342654151875	nonLymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
21	precision_std	0.11351658955360501	0.09762138109914222	0.058012233196134334	0.3575093652458577	nonLymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
22	recall_mean	0.5273613601354114	0.5205420177612042	0.3112351542340809	0.8528323086210909	nonLymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
23	recall_std	0.17762595496780098	0.15024636584511666	0.05978489125059103	0.4711407945600852	nonLymphoMyeloid	PFu	mann_whitney_pval	Ulz	lincrna
24	accuracy_mean	0.1321563002364068	0.15041666666666687	0.03216666666666673	0.13716666666666666	Delta	PFu	mann_whitney_pval	Ulz	lincrna
25	accuracy_std	-0.005241623950230659	-0.00484386759873872	6.292534314739084e-05	-0.0021949265975487048	Delta	PFu	mann_whitney_pval	Ulz	lincrna
26	f1_mean	0.14859994430234102	0.15983730870774404	0.13879905254887392	0.1574120818253152	Delta	PFu	mann_whitney_pval	Ulz	lincrna
27	f1_std	-0.030292362489896044	-0.023342930928559512	-0.004930858353528106	-0.020038381948380313	Delta	PFu	mann_whitney_pval	Ulz	lincrna
28	precision_mean	0.12756925130517072	0.166345753010521	0.1310915333887026	0.10635655367843966	Delta	PFu	mann_whitney_pval	Ulz	lincrna
29	precision_std	-0.024728622589447857	-0.01543407619283678	-0.002544322430277683	-0.08930364179247419	Delta	PFu	mann_whitney_pval	Ulz	lincrna
30	recall_mean	0.13515926625669805	0.14940104911994234	0.055866918231740836	0.06240206605120824	Delta	PFu	mann_whitney_pval	Ulz	lincrna
31	recall_std	-0.06045318716959039	-0.058520629871153	-0.019241069985215478	-0.05495019029342846	Delta	PFu	mann_whitney_pval	Ulz	lincrna
0	accuracy_mean	0.7471340057636887	0.764	0.4933333333333333	0.9226666666666667	all	NFb	mann_whitney_pval	Ulzm-vars	lincrna
1	accuracy_std	0.047327421865556656	0.046361801805653184	0.028511206373790794	0.08334583239597394	all	NFb	mann_whitney_pval	Ulzm-vars	lincrna
2	f1_mean	0.7241440430178792	0.7410141152922931	0.4721068625286732	0.9195337906813476	all	NFb	mann_whitney_pval	Ulzm-vars	lincrna
3	f1_std	0.05795236993987714	0.05685352319011994	0.03130345284940192	0.10811461626227023	all	NFb	mann_whitney_pval	Ulzm-vars	lincrna
4	precision_mean	0.7842268810748677	0.8066311251803774	0.5075922248415109	0.9609764513886622	all	NFb	mann_whitney_pval	Ulzm-vars	lincrna
5	precision_std	0.07814488380294804	0.07655010732719181	0.039134132898979435	0.1276125119119449	all	NFb	mann_whitney_pval	Ulzm-vars	lincrna
6	recall_mean	0.68566235696724	0.6997905150732703	0.4269496233792648	0.9128888269630288	all	NFb	mann_whitney_pval	Ulzm-vars	lincrna
7	recall_std	0.08590776805399432	0.08244973115789479	0.050400829961574765	0.19810228107158295	all	NFb	mann_whitney_pval	Ulzm-vars	lincrna
8	accuracy_mean	0.7357588652482271	0.7391666666666667	0.5983333333333333	0.9028333333333336	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
9	accuracy_std	0.04876174203843748	0.04664850837200836	0.031274323866925295	0.08334583239597394	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
10	f1_mean	0.7118055930927448	0.7120682552443592	0.5342649530648943	0.8947061890562642	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
11	f1_std	0.059157509953148	0.05584937904566552	0.03475879523688348	0.10811461626227023	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
12	precision_mean	0.7744242271309913	0.7863146529776337	0.5983571963107399	0.9584846608748046	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
13	precision_std	0.0808690896133541	0.07915800095009799	0.0394048031183105	0.12039299064324352	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
14	recall_mean	0.6727006629948308	0.6829187367287395	0.4761088023478897	0.8414551763553653	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
15	recall_std	0.08539209287083997	0.08177364050921722	0.054828097483935634	0.12826376912110266	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
16	accuracy_mean	0.748916111111111	0.7682499999999999	0.4933333333333333	0.9226666666666667	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
17	accuracy_std	0.04710271170513867	0.04634936606083346	0.028511206373790794	0.07444162515391206	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
18	f1_mean	0.7260770668394835	0.7527499012494168	0.4721068625286732	0.9195337906813476	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
19	f1_std	0.05776356467113137	0.05705226948979743	0.03130345284940192	0.10418353040516763	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
20	precision_mean	0.7857626301927415	0.8108967299994834	0.5075922248415109	0.9609764513886622	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
21	precision_std	0.07771809155931776	0.07601743706577128	0.039134132898979435	0.1276125119119449	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
22	recall_mean	0.6876930223562507	0.703121891802434	0.4269496233792648	0.9128888269630288	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
23	recall_std	0.08598855716602186	0.08262181101516161	0.050400829961574765	0.19810228107158295	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars	lincrna
24	accuracy_mean	-0.013157245862883915	-0.029083333333333128	0.10499999999999998	-0.019833333333333147	Delta	NFb	mann_whitney_pval	Ulzm-vars	lincrna
25	accuracy_std	0.001659030333298811	0.0002991423111749006	0.002763117493134501	0.008904207242061882	Delta	NFb	mann_whitney_pval	Ulzm-vars	lincrna
26	f1_mean	-0.01427147374673865	-0.040681646005057526	0.06215809053622112	-0.02482760162508335	Delta	NFb	mann_whitney_pval	Ulzm-vars	lincrna
27	f1_std	0.0013939452820166329	-0.00120289044413191	0.003455342387481561	0.003931085857102598	Delta	NFb	mann_whitney_pval	Ulzm-vars	lincrna
28	precision_mean	-0.011338403061750157	-0.02458207702184967	0.09076497146922902	-0.002491790513857617	Delta	NFb	mann_whitney_pval	Ulzm-vars	lincrna
29	precision_std	0.003150998054036333	0.003140563884326708	0.00027067021933106783	-0.007219521268701373	Delta	NFb	mann_whitney_pval	Ulzm-vars	lincrna
30	recall_mean	-0.01499235936141996	-0.020203155073694523	0.04915917896862493	-0.07143365060766349	Delta	NFb	mann_whitney_pval	Ulzm-vars	lincrna
31	recall_std	-0.0005964642951818838	-0.0008481705059443928	0.0044272675223608685	-0.0698385119504803	Delta	NFb	mann_whitney_pval	Ulzm-vars	lincrna
0	accuracy_mean	0.6295153698366955	0.6316666666666666	0.488	0.7586666666666666	all	PFNF	fold	Ulzm-peak	lincrna
1	accuracy_std	0.05244045762778847	0.052322716545174376	0.04055551750378732	0.08177475839836586	all	PFNF	fold	Ulzm-peak	lincrna
2	f1_mean	0.6761420534278034	0.6845108809789956	0.4976470023550743	0.7838511203907865	all	PFNF	fold	Ulzm-peak	lincrna
3	f1_std	0.05585796879580728	0.05198065097474302	0.03769809835688832	0.17357937942686694	all	PFNF	fold	Ulzm-peak	lincrna
4	precision_mean	0.5988552947103554	0.5987721756606988	0.4570955780620118	0.7244960086234589	all	PFNF	fold	Ulzm-peak	lincrna
5	precision_std	0.07068379936118846	0.06922271551816142	0.05038718344006512	0.14947104367141786	all	PFNF	fold	Ulzm-peak	lincrna
6	recall_mean	0.7981165978577266	0.807883442182374	0.5713398710446311	0.929384175321802	all	PFNF	fold	Ulzm-peak	lincrna
7	recall_std	0.10420639296933691	0.0974329281153862	0.047378824519950485	0.2807818467128955	all	PFNF	fold	Ulzm-peak	lincrna
8	accuracy_mean	0.604595744680851	0.5976666666666666	0.488	0.7238333333333334	lymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
9	accuracy_std	0.052222264567934655	0.053587674785242234	0.04055551750378732	0.06299801584177075	lymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
10	f1_mean	0.6494249176256575	0.6443505921198946	0.5399048827453126	0.7497981648554541	lymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
11	f1_std	0.061879072694640345	0.056433321446038374	0.03769809835688832	0.13904462528146794	lymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
12	precision_mean	0.582906572843799	0.5805081100842614	0.4766680879608624	0.7244960086234589	lymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
13	precision_std	0.07221714493643723	0.07041580676962159	0.05038718344006512	0.10276228736345916	lymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
14	recall_mean	0.7594724036573397	0.7525674603141904	0.6029639250294822	0.8888277418094813	lymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
15	recall_std	0.12074218427655799	0.11370787629291244	0.07224344608328986	0.2512828476151268	lymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
16	accuracy_mean	0.6334194444444445	0.6349166666666668	0.4931666666666667	0.7586666666666666	nonLymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
17	accuracy_std	0.05247464120716556	0.05213657170045504	0.041169028272341916	0.08177475839836586	nonLymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
18	f1_mean	0.6803277380368062	0.6868809773004885	0.4976470023550743	0.7838511203907865	nonLymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
19	f1_std	0.054914662518323436	0.05165031609494345	0.038982778611540224	0.17357937942686694	nonLymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
20	precision_mean	0.6013539278027825	0.6013299045796874	0.4570955780620118	0.7071994627818415	nonLymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
21	precision_std	0.07044357522106616	0.06903379416285368	0.050884910132613086	0.14947104367141786	nonLymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
22	recall_mean	0.8041708549491208	0.8115397291172155	0.5713398710446311	0.929384175321802	nonLymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
23	recall_std	0.10161578566453894	0.09656946540551006	0.047378824519950485	0.2807818467128955	nonLymphoMyeloid	PFNF	fold	Ulzm-peak	lincrna
24	accuracy_mean	-0.028823699763593558	-0.03725000000000023	-0.005166666666666708	-0.03483333333333316	Delta	PFNF	fold	Ulzm-peak	lincrna
25	accuracy_std	-0.0002523766392309029	0.0014511030847871934	-0.0006135107685545996	-0.018776742556595102	Delta	PFNF	fold	Ulzm-peak	lincrna
26	f1_mean	-0.03090282041114878	-0.04253038518059382	0.042257880390238256	-0.034052955535332385	Delta	PFNF	fold	Ulzm-peak	lincrna
27	f1_std	0.00696441017631691	0.004783005351094924	-0.001284680254651907	-0.034534754145399	Delta	PFNF	fold	Ulzm-peak	lincrna
28	precision_mean	-0.01844735495898353	-0.020821794495425983	0.01957250989885062	0.017296545841617328	Delta	PFNF	fold	Ulzm-peak	lincrna
29	precision_std	0.0017735697153710706	0.0013820126067679017	-0.0004977266925479673	-0.046708756307958704	Delta	PFNF	fold	Ulzm-peak	lincrna
30	recall_mean	-0.04469845129178107	-0.058972268803025085	0.03162405398485102	-0.04055643351232063	Delta	PFNF	fold	Ulzm-peak	lincrna
31	recall_std	0.01912639861201905	0.01713841088740238	0.02486462156333938	-0.029498999097768708	Delta	PFNF	fold	Ulzm-peak	lincrna
0	accuracy_mean	0.8641311239193084	0.8675	0.7173333333333335	0.9446666666666668	all	NFlb	fold	Ulzs	lincrna
1	accuracy_std	0.03713754724426495	0.03707949418329338	0.026140645235596862	0.05253861014107203	all	NFlb	fold	Ulzs	lincrna
2	f1_mean	0.8515861384045862	0.8560786203649914	0.6506111091507161	0.943051718931658	all	NFlb	fold	Ulzs	lincrna
3	f1_std	0.04342764541215903	0.04305841840128896	0.02775358248673913	0.07794928900268949	all	NFlb	fold	Ulzs	lincrna
4	precision_mean	0.9101231291429623	0.9136347754503744	0.8179519085530377	0.9542813347655881	all	NFlb	fold	Ulzs	lincrna
5	precision_std	0.054186639632109145	0.054559614987987136	0.03356645462561125	0.08449689498631532	all	NFlb	fold	Ulzs	lincrna
6	recall_mean	0.8058040539451405	0.8097642516284241	0.5412318915806866	0.9403216200637682	all	NFlb	fold	Ulzs	lincrna
7	recall_std	0.06481780226902742	0.06446597211635034	0.04154511038469952	0.10158797733929964	all	NFlb	fold	Ulzs	lincrna
8	accuracy_mean	0.8678085106382979	0.8693333333333332	0.7706666666666666	0.9380000000000002	lymphoMyeloid	NFlb	fold	Ulzs	lincrna
9	accuracy_std	0.035980278912770364	0.03685557397915997	0.027926490808708647	0.04496418327711265	lymphoMyeloid	NFlb	fold	Ulzs	lincrna
10	f1_mean	0.8566570736044397	0.8591364198747478	0.7432439615610368	0.9357390516683683	lymphoMyeloid	NFlb	fold	Ulzs	lincrna
11	f1_std	0.04181506135151704	0.04215232865753515	0.029039070403479045	0.05664230363891998	lymphoMyeloid	NFlb	fold	Ulzs	lincrna
12	precision_mean	0.9092357022067734	0.9125194450986316	0.8291706162991699	0.9476962921683704	lymphoMyeloid	NFlb	fold	Ulzs	lincrna
13	precision_std	0.05311819608216766	0.05423300789207229	0.036979164214350733	0.07079937000320377	lymphoMyeloid	NFlb	fold	Ulzs	lincrna
14	recall_mean	0.8145631532659445	0.8161298909264049	0.6777339014564981	0.9310895698694422	lymphoMyeloid	NFlb	fold	Ulzs	lincrna
15	recall_std	0.061934205784113	0.06260313035195621	0.04328154413523416	0.08125226777350528	lymphoMyeloid	NFlb	fold	Ulzs	lincrna
16	accuracy_mean	0.8635549999999999	0.8674999999999997	0.7173333333333335	0.9446666666666668	nonLymphoMyeloid	NFlb	fold	Ulzs	lincrna
17	accuracy_std	0.037318852616199105	0.03718049051498236	0.026140645235596862	0.05253861014107203	nonLymphoMyeloid	NFlb	fold	Ulzs	lincrna
18	f1_mean	0.8507916918899424	0.8556571787790377	0.6506111091507161	0.943051718931658	nonLymphoMyeloid	NFlb	fold	Ulzs	lincrna
19	f1_std	0.04368028358165961	0.043122867499117964	0.02775358248673913	0.07794928900268949	nonLymphoMyeloid	NFlb	fold	Ulzs	lincrna
20	precision_mean	0.9102621593629654	0.9136400558103221	0.8179519085530377	0.9542813347655881	nonLymphoMyeloid	NFlb	fold	Ulzs	lincrna
21	precision_std	0.05435402912159997	0.054751267936941836	0.03356645462561125	0.08449689498631532	nonLymphoMyeloid	NFlb	fold	Ulzs	lincrna
22	recall_mean	0.8044317950515478	0.8088868595690807	0.5412318915806866	0.9403216200637682	nonLymphoMyeloid	NFlb	fold	Ulzs	lincrna
23	recall_std	0.06526956571833069	0.06475542294140715	0.04154511038469952	0.10158797733929964	nonLymphoMyeloid	NFlb	fold	Ulzs	lincrna
24	accuracy_mean	0.0042535106382980414	0.0018333333333334645	0.05333333333333312	-0.006666666666666599	Delta	NFlb	fold	Ulzs	lincrna
25	accuracy_std	-0.0013385737034287415	-0.00032491653582238794	0.001785845573111785	-0.007574426863959378	Delta	NFlb	fold	Ulzs	lincrna
26	f1_mean	0.005865381714497242	0.003479241095710073	0.09263285241032071	-0.007312667263289607	Delta	NFlb	fold	Ulzs	lincrna
27	f1_std	-0.0018652222301425714	-0.0009705388415828173	0.001285487916739915	-0.021306985363769515	Delta	NFlb	fold	Ulzs	lincrna
28	precision_mean	-0.0010264571561919844	-0.0011206107116905617	0.011218707746132206	-0.006585042597217705	Delta	NFlb	fold	Ulzs	lincrna
29	precision_std	-0.0012358330394323103	-0.0005182600448695451	0.0034127095887394807	-0.013697524983111553	Delta	NFlb	fold	Ulzs	lincrna
30	recall_mean	0.010131358214396702	0.007243031357324181	0.13650200987581151	-0.009232050194325936	Delta	NFlb	fold	Ulzs	lincrna
31	recall_std	-0.0033353599342176854	-0.0021522925894509465	0.0017364337505346439	-0.020335709565794363	Delta	NFlb	fold	Ulzs	lincrna
0	accuracy_mean	0.5434894332372718	0.5455	0.40666666666666657	0.7006666666666667	all	bu	mann_whitney_pval	final	lincrna
1	accuracy_std	0.05397159052822272	0.05389573266966504	0.041810086502342164	0.07339599595497169	all	bu	mann_whitney_pval	final	lincrna
2	f1_mean	0.5483041787506943	0.5558610063773404	0.3985178643438772	0.7126433150651724	all	bu	mann_whitney_pval	final	lincrna
3	f1_std	0.07249277430941131	0.06805409818703075	0.046616911695164714	0.13893209777819915	all	bu	mann_whitney_pval	final	lincrna
4	precision_mean	0.5453442923251973	0.5484975006653103	0.4100894654136187	0.6798844801714846	all	bu	mann_whitney_pval	final	lincrna
5	precision_std	0.08158121968722716	0.08065351001242899	0.05467666244859785	0.12090914999367733	all	bu	mann_whitney_pval	final	lincrna
6	recall_mean	0.5835692306243284	0.5916381175805778	0.3896134667974552	0.7596623778120842	all	bu	mann_whitney_pval	final	lincrna
7	recall_std	0.13562934850974445	0.12738056945909582	0.07662967916500192	0.24980116122382934	all	bu	mann_whitney_pval	final	lincrna
8	accuracy_mean	0.5381063829787235	0.5381666666666667	0.4520000000000001	0.6555000000000001	lymphoMyeloid	bu	mann_whitney_pval	final	lincrna
9	accuracy_std	0.05363552110402924	0.05300183434980759	0.046267339092135686	0.061423846256066464	lymphoMyeloid	bu	mann_whitney_pval	final	lincrna
10	f1_mean	0.5507036597154041	0.5544193025360965	0.4143317685830292	0.6671457540415843	lymphoMyeloid	bu	mann_whitney_pval	final	lincrna
11	f1_std	0.07199026554140336	0.0692513354095152	0.05143537457476506	0.11039308943829193	lymphoMyeloid	bu	mann_whitney_pval	final	lincrna
12	precision_mean	0.5397584595367171	0.5394884678522915	0.4569507522045646	0.6437729471077644	lymphoMyeloid	bu	mann_whitney_pval	final	lincrna
13	precision_std	0.07919242587677382	0.07824257690588685	0.06071874622958469	0.10046799027707122	lymphoMyeloid	bu	mann_whitney_pval	final	lincrna
14	recall_mean	0.5949974818307975	0.5992463651968032	0.4136833104875815	0.7361091785522933	lymphoMyeloid	bu	mann_whitney_pval	final	lincrna
15	recall_std	0.13888581651969104	0.13251384335616734	0.0905474962310384	0.2127307576544188	lymphoMyeloid	bu	mann_whitney_pval	final	lincrna
16	accuracy_mean	0.5443327777777778	0.5469999999999999	0.40666666666666657	0.7006666666666667	nonLymphoMyeloid	bu	mann_whitney_pval	final	lincrna
17	accuracy_std	0.0540242414046797	0.0539451834736455	0.041810086502342164	0.07339599595497169	nonLymphoMyeloid	bu	mann_whitney_pval	final	lincrna
